,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
371,602520576,Samsung Galaxy S8+,300.0,Used (normal wear),Samsung Galaxy S8+ I have had this phone for about a year. Upgraded to Note9 for work.  Slight screen crack on bottom right of screen. Does not affect any functions of the phone. Has been factory reset and ready to go.,5,Local pickup (28 miles away),No shipping INFO!,28.0,,,"Ramona, CA",Ramona, CA,11 months 
372,600340007,Samsung galaxy S8,500.0,Used (normal wear),"It is brand new! No damages all and very good conditions,i am moving out of State so need to get rid of it!",2,Local pickup (13 miles away),No shipping INFO!,13.0,,,"Santee, CA",Santee, CA,11 months 
373,587792628,Samsung Galaxy S8+,300.0,Used (normal wear),Works great! Slight cracks on the upper and lower right hand corners of the phone. Does not effect display at all,2,Local pickup (16 miles away),No shipping INFO!,16.0,,,"Carlsbad, CA",Carlsbad, CA,12 months 
374,578339102,Samsung galaxy S8 64GB,350.0,Used (normal wear),Pantalla dañada pero no afecta la imagen poco uso o cambio por un Nintendo switch.,5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"Lincoln Acres, CA",Lincoln Acres, CA,1 year 
375,568959635,Galaxy S8,500.0,Used (normal wear),Galaxy Samsung S8,1,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,1 year 
376,566664895,Samsung Galaxy S8 (sprint),160.0,Used (normal wear),Brand new sprint s8 still in the box. No scratches or scuffs. Used only for a couple weeks before I switched carriers. Comes with charger. No headphones. Just needs to be unlocked ,3,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,1 year 
377,558639693,Samsung galaxy s8+ unlocked,450.0,Used (normal wear),Samsung Galaxy S8+ Unlocked perfect condition ,3,Local pickup (51 miles away),No shipping INFO!,51.0,,,"Dana Point, CA",Dana Point, CA,1 year 
378,555233111,Samsung Galaxy S8,600.0,Reconditioned/Certified,"Upgrading to an iPhone,  I just got this phone in July. I've had it in a case and it's never been dropped.",3,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,1 year 
379,545126738,Samsung galaxy S8+,550.0,New (never used),Sprint Will include life proof case for additional charge ,4,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Carlsbad, CA",Carlsbad, CA,1 year 
380,538749764,Samsung galaxy s8,400.0,Used (normal wear),Samsung galaxy s8 works very good very good condition ,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,1 year 
381,537720044,Samsung galaxy s8+,420.0,New (never used),Brand new phone it is unlocked and the carrier is T-mobile. No scratches and no cracks. ,6,Local pickup (22 miles away),No shipping INFO!,22.0,,,"El Cajon, CA",El Cajon, CA,1 year 
382,531821186,Samsung galaxy s8+,450.0,Used (normal wear),At&t Samsung 8+The back is a little bit broken but is an original phone,5,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,1 year 
383,528784975,Samsung Galaxy s8,400.0,Other (see description),Galaxy s8. Has a crack in the top right corner but otherwise it's good  was from tmoblie but unlocked price is negotiable,1,Local pickup (4 miles away),No shipping INFO!,4.0,,,"San Diego, CA",San Diego, CA,1 year 
384,520260924,Samsung S8 with screen protector,275.0,Used (normal wear),Samsung Galaxy S8 with screen protector T-Mobile ,2,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,1 year 
385,491154921,Samsung galaxy S8 plus 64gb unlocked,350.0,Used (normal wear),It has a slight crack across the screen that doesn't really show and you can't even feel it ,4,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Jamul, CA",Jamul, CA,1 year 
386,455038281,Samsung Galaxy s8 plus,550.0,Used (normal wear),Samsung Galaxy s8 plus ATNT Divise ,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,1 year 
387,408261160,Samsung Galaxy S8 with OtterBox,725.0,New (never used),Brand new Galaxy Samsung 8 in a box will take external SD card complete OtterBox included,1,Local pickup (20 miles away),No shipping INFO!,20.0,,,"San Diego, CA",San Diego, CA,1 year 
388,393071167,Samsung Galaxy S8+,600.0,Reconditioned/Certified,T-Mobile Galaxy S8+ for sale. Manufacturer refurbished. Like new.  No scratches and all accessories included.,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"La Mesa, CA",La Mesa, CA,1 year 
389,374980469,Samsung Galaxy s8 Active,450.0,Used (normal wear),Samsung active in good condition. ,1,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,2 years 
390,367958244,Samsung Galaxy S8 Plus 64gb Unlocked,350.0,Used (normal wear),"It works with all Companies Samsung Galaxy s8 Plus Unlocked Works in mex like telcel,Movistar 2 small crack one in each corner and hair crack like grant see y ,everything works Camera.Original carrier was sprint Solo tiene 2 pequeno s cracks en casa esquina y una en medio bien delgada",5,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 years 
391,367026324,Samsung Galaxy S8 Plus,430.0,Used (normal wear),Samsung Galaxy S8 Unlocked 2 small cracks on each corner %95 of screen is good ,5,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 years 
396,786379477,Samsung Galaxy S8 Unlocked & Cracked,150.0,Used (normal wear),"Weight: 155gDimensions: 148.9 x 68.1 x 8mmOS: Android 8.0Screen size: 5.8-inchResolution: 1440 x 2960CPU: Snapdragon 835/Exynos 8895RAM: 4GBStorage: 64GBBattery: 3,000mAhRear camera: 12MPFront camera: 8MP",3,No delivery INFO!,"Ships from Phoenix, AZ for $7.49",,"Phoenix, AZ",7.49,"Phoenix, AZ",Phoenix, AZ,1 day 
397,786206378,Samsung Galaxy S8+,200.0,Used (normal wear),No description. Ask seller for more details,7,No delivery INFO!,"Ships from Deerfield Beach, FL for $10.99",,"Deerfield Beach, FL",10.99,"Deerfield Beach, FL",Deerfield Beach, FL,2 days 
398,785806251,Samsung Galaxy S8,250.0,Used (normal wear),Like new very good condition,2,No delivery INFO!,"Ships from Seffner, FL for $3.29",,"Seffner, FL",3.29,"Seffner, FL",Seffner, FL,2 days 
399,785333583,Unlocked 64GB Samsung Galaxy S8,250.0,Used (normal wear),"They sell fast. Get it before it's gone. $250 firm. Factory unlocked Samsung Galaxy S8 works great on any service like AT&T Cricket T-Mobile MetroPCS telcel Obama life and international networks as well. The phone comes with brand new Chargers, brand new case, and a three month warranty. Plus if you're giving it as a gift I can give you a generic box to gift it. $250 firm. No less. Lo menos ya es $250, graciasSe habla Español ",2,No delivery INFO!,"Ships from Modesto, CA for $7.49",,"Modesto, CA",7.49,"Modesto, CA",Modesto, CA,3 days 
400,785031525,Cell Phone Samsung Galaxy S8+ Plus SM-G955U1 64GB Color Black (Unlocked) any carrier,250.0,New (never used),"Cell Phone Samsung Galaxy S8+ Plus SM-G955U1 64GB Color Black (Unlocked) any carrierReal cell photos postedIt Includes:*Box private* cable usb & charger Cell phone never used but it has scratches on the sidesMain features: Display: 6.2 "", 1440 x 2960 pixels Processor: Snapdragon 835 / Exynos 8895 RAM: 4GB Storage: 64GB Expansion: microSD. ",5,No delivery INFO!,"Ships from OR, US for $7.49",,"OR, US",7.49,"OR, US",OR, US,4 days 
401,784460439,Att sim unlocked samsung galaxy s8 plus 64gb,300.0,Used (normal wear),From att factory unlocked for att tmobile metro pcs simple straight talk mint lyca ultra net10 cricket h20 aio or for international use so bring your sim card to try it before you buy it ,2,No delivery INFO!,"Ships from San Jose, CA for $3.29",,"San Jose, CA",3.29,"San Jose, CA",San Jose, CA,5 days 
402,783977255,Samsung Galaxy S8 (sprint),200.0,Reconditioned/Certified,64gb Galaxy S8. Carrier is sprint.....phone is in awesome condition and works perfectly.,5,No delivery INFO!,"Ships from Raleigh, NC for $7.49",,"Raleigh, NC",7.49,"Raleigh, NC",Raleigh, NC,6 days 
403,783531670,Samsung Galaxy s8 plus will take best offer,425.0,New (never used),Will take best offer!Perfect condition has screen protector and stickers still on back. Price includes case.Will deliver for a fee,3,No delivery INFO!,"Ships from Roy, UT for $7.49",,"Roy, UT",7.49,"Roy, UT",Roy, UT,6 days 
