,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
289,764594268,"iPhone X battery case. Water, Dirt, Drop proof. Plus Case.",90,New (never used),"Brand new never used still in plastic battery case. Charge your phone 1.25 times. Snow, dirt, dust, and water proof. Dropped from 6’ 1000 times and no damage. This case is life proof! FeaturesProvides 125% Extra Battery PowerExclusively made for iPhone XCompletely Waterproof - Perfect For The Pool!Supports Wireless Charging & Qi Charging PadsFull headphone support, including lightning styleSupports Lightning ChargerIP68 Certified Waterproof CaseDrop Protection From Over 6 ft.Also Dirtproof, Snowproof, & ShockproofNo Adapters or Additional Cables NeededSync Your Phone While Inside the CaseUltra-Lightweight & Thin CaseBuilt-in PET Crystal-Clear Front Cover ProtectorDual AR Coating Optical Glass Prevents Loss of Photo QualityOn/Off Button on Back of CaseLED Lights on Case Display Battery StrengthHigh-Quality Lithium Polymer Battery Provides 500+ CyclesFull Manufacturer's Warranty & Free Same-Day ShippingAvailable in BlackDescriptionOur premium case now features wireless recharging! Charge both the case and your iPhone X using a Qi wireless charging pad!Plus Cases is excited to be the first manufacturer to bring wireless charging to a waterproof battery case designed exclusively for the iPhone X! Our brand-new iPhone X 3,400 mAh battery extender case features waterproof, dirtproof, shockproof, and snowproof protection for your iPhone X while providing up to an additional 125% of extra battery life! Charge your iPhone X underwater with our award-winning waterproof battery case designed exclusively for the iPhone X. Our waterproof case also offers full support for the new Apple lightning style headphones!Receive waterproof, dirtproof, shockproof, and snowproof protection along with an additional 125% of extra battery life!No Extra Cables Needed! When not recharging wirelessly, this battery case charges and syncs using your Apple Lightning Cable. We offer the only iPhone X battery extender cases that do not require any extra cables for...",4,Local pickup (30 miles away),Ships for $7.49,30.0,,7.49,"Oceanside, CA",Oceanside, CA,1 month 
290,764093902,iPhone X,400,Used (normal wear),iPhone X in perfect working condition. Unlocked to all carriers. Has a crack on the backside but does not effect use of phone. Comes with case and brand new screen protector and charger if wanted. 64 gb $400 obo don’t low ball me,3,Local pickup (30 miles away),No shipping INFO!,30.0,,,"Oceanside, CA",Oceanside, CA,1 month 
291,763915280,IPhone X 256gb,700,Used (normal wear),"No crack screen( it’s just the screen protected) it’s unblocked for all carriers ,  it just has a little crack on the black spot of the screen ",3,Local pickup (23 miles away),No shipping INFO!,23.0,,,"San Diego, CA",San Diego, CA,1 month 
292,763557644,Apple iPhone X 64gb AT&T unlocked,455,Used (normal wear),"The phone is like new, and nothing out of the box was used. The EarPods and charger is new. The phone does have a screen protector on there, and it does come with a case. The phone is in excellent condition.",1,Local pickup (20 miles away),No shipping INFO!,20.0,,,"San Marcos, CA",San Marcos, CA,1 month 
293,785029784,iPhone X 256GB - Factory Unlocked,375,New (never used),UnlockedComes with original packagingSerious Inquires Only ,4,No delivery INFO!,"Ships from Los Angeles, CA for $7.49",,"Los Angeles, CA",7.49,"Los Angeles, CA",Los Angeles, CA,1 hour 
294,763182549,AT&T IPhone X,800,Reconditioned/Certified,iPhone X no screen damage; on the photos it’s the glass screen protectors - 64GMake an offer,2,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 month 
295,762932988,iPhone GAMEVICE,70,Open box (never used),"- Compatible with: iPhone X / XS / XS Max, iPhone 8 / 8 Plus, iPhone 7 / 7 Plus, iPhone 6s / 6s Plus, iPhone 6 / 6 Plus - Never Used ",4,Local pickup (22 miles away),Ships for $7.49,22.0,,7.49,"Chula Vista, CA",Chula Vista, CA,1 month 
296,762521888,IPhone X 256Gb,650,Open box (never used),"Open box. IPhone X silver, with brand new headphones and charger included. ",6,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,1 month 
297,762361366,IPHONE X 64GB SILVER,600,Used (normal wear),Literally in perfect condition. iphone x 10th year anniversary iphone.  ,4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
298,762197121,Iphone X 64gb,539.99,Used (normal wear),Iphone x 64gbGreat conditionNo iCloud lockHad it for 4 months..... upgrading to the 11Cricket,2,Local pickup (24 miles away),No shipping INFO!,24.0,,,"El Cajon, CA",El Cajon, CA,1 month 
299,761704664,iPhone X 64gb ATT,460,Open box (never used), ATT locked iOS 12 can be jailbroken Back is cracked but doesn’t bother at all it’s not deep it’s still smoothSelling cheap I just upgrade to the pro,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,1 month 
300,761086188,iPhone X 256 GB Unlocked,650,Used (normal wear),"Gently used Space Gray iPhone X 256 GB unlocked. Phone runs iOS 13 and works perfectly. Two tiny blemishes, please see pictures. Hardly noticeable and with a case on you can’t see them. ",7,Local pickup (13 miles away),No shipping INFO!,13.0,,,"Rancho Santa Fe, CA",Rancho Santa Fe, CA,1 month 
301,760797456,2 iPhone X (256 GB) Silver & Space Gray,600,Used (normal wear),"I’m selling 2 iPhone X (256GB) that will come with authentic Tumi leather case (seen on pic). Phones are in excellent condition, NO scratch or dent and was very well taken care off. It was mine & my wife. Phones are both unlocked as well. The only reason for selling them is because we upgraded to iPhone 11 Pro Max. It was the 1st iPhone X (Anniversary Edition) so they are limited. Selling for $600 each or $1100 for both. TIA.",7,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
302,760239452,iPhone X 256 Gig,600,Used (normal wear),Space Gray iPhone X 256 Gig Great Condition!! ,1,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Carlsbad, CA",Carlsbad, CA,1 month 
303,685110813,iphone x,750,Used (normal wear),space gray 64gb unlocked iphone x all accessories included in the box,1,Local pickup (4 miles away),No shipping INFO!,4.0,,,"San Diego, CA",San Diego, CA,1 month 
304,759719724,"iPhone X 256gb, Silver unlocked, excellent condition",675,Used (normal wear),Excellent condition. No scratches.I will include the case and screen protector,3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,1 month 
305,759622030,iPhone X 64 (GB)(Cracked),250,Other (see description),"iPhone works great! Pros: still turns on, still can see the screen, still functional, cameras are still functional Cons: Shattered in the back, small crack in the front.Carrier: Sprint ",8,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,1 month 
306,759350710,iPhone X,250,Used (normal wear),"I have an iPhone X att, the back is shattered and the front screen doesn’t fully work but I’ve made due for a while. Can easily get the front screen replaced.",2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Oceanside, CA",Oceanside, CA,1 month 
307,758539184,iPhone X Verizon,400,Used (normal wear),Selling my iPhone X it is in perfect condition. No scratches or cracks. The screen protecter is cracked but the actual screen isn’t. Asking 400 this iPhone is for Verizon. ,4,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
308,758530036,Apple iPhone X Space Gray- 256gb - AT&T - with Genuine Crystals Case and original box,540,Used (normal wear),"Apple iPhone X256gb - Space GrayExcellent condition, works greatAT&TIncludes everything in photos:Original box and accessoriesCaseMate Brilliance case w/ 800+ genuine crystalsNo SIM card Local pickup onlyCash only",4,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,1 month 
309,758456626,iphone x 256gb,600,Reconditioned/Certified,no cracks or scratches perfect condition 256 gbunlocked ,3,Local pickup (28 miles away),No shipping INFO!,28.0,,,"San Diego, CA",San Diego, CA,1 month 
310,758070520,iPhone X 64 GB T-Mobile factory unlocked,550,Used (normal wear),-iPhone X with oem charger 🔌 -64 GB-T-Mobile factory unlocked -bought new phones need this one gone! ,7,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Vista, CA",Vista, CA,1 month 
311,757861527,"Ps 2 with 15 different ps 2 games looking to trade for iPhone x , iphone 8 , or iphone 11 pro max",100,Used (normal wear),The games work same does the ps 2 and 15 games including 3 kinds of kindom hearts looking to trade for iphone or 100$,4,Local pickup (21 miles away),No shipping INFO!,21.0,,,"San Diego, CA",San Diego, CA,1 month 
312,757484245,New iPhone X 256GB Unlocked - White Silver,700,New (never used),Brand new iPhone X. It has been sitting in the box and not used at all.,2,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,1 month 
313,757324505,IPHONE X (64 GB) Excellent condition-Unlocked,650,Used (normal wear),Iphone X  64 GBExcellent condition Not a single scratch on front and backComes with glass protector on screenNote: Didn’t find any option to choose Condition as EXCELLENT so choosing as condition (used normal wear),2,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,1 month 
314,757198616,"IPhone X 256 GB unlocked, no carrier",525,Used (normal wear),"IPhone X 256 GB unlocked, no carrier WhiteSold as is, screen protector includedNormal wear and tear of bodyNo accessories included ",5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,1 month 
315,756853006,Airpods Apple No Case,100,Used (normal wear),Only Left and Right AirpodsShoot me an offerWilling to trade for iPhone 7 iPhone 8 or iPhone X iPhone XS,2,Local pickup (25 miles away),Ships for $3.29,25.0,,3.29,"San Diego, CA",San Diego, CA,1 month 
316,756766202,iPhone x 256gb,450,Used (normal wear),Iphone X 256gb black unlocked like new. Only thing is it’s little cracked on the edge end. Works prefect and great selling because bought the iPhone 11 pro. also comes with a protective case. ,7,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Santee, CA",Santee, CA,1 month 
317,756423651,Iphone x,300,Used (normal wear),Sprint is the carrier Perfect condition Let me no ,4,Local pickup (16 miles away),No shipping INFO!,16.0,,,"La Mesa, CA",La Mesa, CA,1 month 
318,756380165,Iphone x,200,Used (normal wear),"Perfect condition, sprint is the carrierReady to walk in and activate ",4,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,1 month 
319,756156458,UNLOCKED Apple iPhone X — 256GB Space Gray — **EXCELLENT CONDITION**,550,Used (normal wear),"I had to upgrade my work phone and so I have no need for this phone anymore. Even though it’s been my work phone and I barely use it, it’s been housed in a case with a screen protector since day 1. Doesn’t have a scratch on it, and doesn’t have any performance issues whatsoever. The phone was purchased directly at Apple, I own it free and clear, and it has a clean IMEI — I have all the receipts and documentation to show you if you want. Also, I have the original box the phone came in, as well as a pretty new Speck Presidio Pro case that is Eclipse Blue (see second picture). I will include this with the phone for free since I have no need for it anymore. And lastly, I didn’t have time to take pictures of the phone, so let me know if you want some photos and if we meet, you’re of course welcome to have a look and test it out before buying. Please reach out and I will be as accommodating as possible! Thanks!",2,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 month 
320,755844827,Iphone x 256 gb tmobile,700,Used (normal wear),I phone x excellent condition. Nothing wrong with it just want to buy new iphone 11. ,1,Local pickup (23 miles away),No shipping INFO!,23.0,,,"San Diego, CA",San Diego, CA,1 month 
321,755540310,Open box iPhone X 64GB unlocked to all carriers,699,Open box (never used),This is a replacement phone from my Apple Care.   I bought a new phone so this one has to go.  It has never been used.  It was turned on to check its functionality.  The earphones and charging cable are all brand new.  ,1,Local pickup (20 miles away),No shipping INFO!,20.0,,,"San Marcos, CA",San Marcos, CA,1 month 
322,755036481,iPhone X,450,Used (normal wear),"At&t No cracks, blocked, but other than that in great conditions",2,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,1 month 
323,754900479,IPhone X256gb silver,800,Used (normal wear),"Hi I’m selling an iPhone X Silver color 256gb in  very excellent conditions  no damages was always kept  with case on.Comes with all original ￼Accessories in original box except the charger ,also with everything you see plus has a Screen protector.  ",6,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Escondido, CA",Escondido, CA,1 month 
324,754862294,Iphone X,600,Used (normal wear),"Iphone X, 256GB color white. Well kept.Just T-Mobile",7,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 month 
325,382891038,IPHONE X 64GB WITH TMOBILE,1050,Used (normal wear),Open box ,3,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,1 month 
326,754666237,iPhone X 64 gig,450,Open box (never used),iPhone X 64 UNLOCKED ANY CARRIER (Like new ) ,3,Local pickup (12 miles away),Ships for $3.29,12.0,,3.29,"San Diego, CA",San Diego, CA,1 month 
327,754605601,iPhone X 64gb space grey UNLOCKED,600,Reconditioned/Certified,"Not locked , will be formatted ready for use , UNLOCKED , front and back cameras are a bit scratched but other than that everything works for me. 64gb space grey UNLOCKED CARRIER",5,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,1 month 
328,754439721,Louis Vuitton phone case,100,Used (normal wear),Louis Vuitton phone case with credit cards or ID sliders. Fits iPhone X and IPhone XS. Like new. ,5,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Oceanside, CA",Oceanside, CA,1 month 
329,753942992,Louis Vuitton iPhone X case,1000,New (never used),"Just bought in May 2019, used like 5 times max, so practically brand new, I’m getting the new iPhone and the case won’t fit, but is beautiful case ",3,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Vista, CA",Vista, CA,1 month 
330,753863624,iPhone X 256 GB Space Grey Unlocked,550,Used (normal wear),"iPhone X 256 GB Space Grey Unlocked with AppleCare+ available. iPhone has been used exclusively in a case, so no scratches or marks. Also includes two official Apple Leather cases, one black and one brown, and a 10-watt power adapter, faster charger than the power adapter sold at retail. Asking $550. ",4,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,1 month 
331,753659433,Like new iPhone X for sale,600,Used (normal wear),Silver iPhone X for sale. Can be used with any carrier. Does not come with accessories. No cracks or scratches. $600 obo. Cash only. ,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,1 month 
332,753481405,iPhone X 256gb Space Gray - Unlocked for any carrier - Almost New,550,Used (normal wear),Selling my nearly new iPhone X 256gb in space gray. Unlocked. Flawless except for one little tiny scratch on the bottom. Unlocked for any carrier. Have unlock confirmation from AT&T. $550 firm No low balls. Message for unlock confirmation. ,12,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,1 month 
333,753279320,Note 8,350,Used (normal wear),In prestine shape. No scratches or cracks. Perfect shape and condition.  Will trade for an iphone x or XR and pay the difference. Want to go back to apple. Also has original pen. Pick up only. Asking $350 or best offer. No low ballers please. Always had case and screen protector.  ,1,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 month 
334,753110836,iPhone 8,400,Used (normal wear),Upgraded my iPhone 8 to the iPhone X so I don’t need this one new had it for a few months 400 obo,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,1 month 
335,752559139,iPhone X AT&T,500,Used (normal wear),"iPhone X black in good condition works great , no issues no cracks 64g, iCloud not locked .",3,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
336,752295008,NEW iPhone X 256gb Unlocked,550,New (never used),"Brand new iPhone X 256gb, factory unlocked.  Plastic is still on front and back of phone.",2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"Santee, CA",Santee, CA,2 months 
337,752205759,iPhone X,600,Reconditioned/Certified,White iPhone X for sale 64 GB unlocked for any carrier . ,2,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Vista, CA",Vista, CA,2 months 
338,751651904,iPhone X 256 AT&T,500,Used (normal wear),256 gbAT&T not unlocked    Like new condition Have a new glass screen protector for it $500,2,Local pickup (23 miles away),No shipping INFO!,23.0,,,"San Diego, CA",San Diego, CA,2 months 
339,750667073,IPHONE X,600,Used (normal wear),"Selling my iPhone X, great condition except for minor scratch on volume side but not really noticeable, everything works GREAT. Can send pics if interested. Obo SERIOUS BUYERS ONLY. ",1,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,2 months 
340,499768743,iphone X,850,Used (normal wear),iphone x,1,Local pickup (17 miles away),No shipping INFO!,17.0,,,"National City, CA",National City, CA,2 months 
341,750383117,iPhone X. Brand new in box,800,New (never used),iPhone X brand new in box. Light blue,1,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,2 months 
342,750350130,Black iPhone X 64G,600,Used (normal wear),"Had phone for 2 years, upgrading to 11. Phone has normal wear, what you would expect after 2  years. Has slight crack in lower back side of phone but screen is fine and phone works perfect. Had with sprint but now unlocked. ",4,Local pickup (17 miles away),No shipping INFO!,17.0,,,"San Diego, CA",San Diego, CA,2 months 
343,749994847,iPhone X 64GB *unlocked*,540,Used (normal wear),"Used. Excellent condition iPhone X / 64GB. Can be used with any carrier.  Always in a case and screen protector.  No dents, dings, cracks. Looking to upgrade to 11 Pro.  No box. Included is 3rd party charger only.  APPLE is offering $400 trade-in",5,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,2 months 
344,749555055,iPhone X unlock,600,Reconditioned/Certified,iPhone X unlock . 64gb . 1 owner . $600 ,4,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,2 months 
345,749003585,Iphone x,550,Used (normal wear),Cambio por samsungTrade for samsung,2,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,2 months 
346,748703546,IPHONE X 256GB UNLOCKED FOR ANY CARRIER WITH BRAND NEW ACCESSORIES 👈🏼,649.99,Open box (never used),IPHONE X 256GB UNLOCKEDCLEAN IMEI CASH ONLYSmall black mark on screen other than perfect condition price is negotiable👈🏼,6,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,2 months 
347,784435977,Apple iphone x 256gb black,400,Open box (never used),Open box No trades No black list Unlocked carrier All accessories are included No dents or scratches Ready to use ,3,No delivery INFO!,"Ships from New York, NY for $7.49",,"New York, NY",7.49,"New York, NY",New York, NY,2 hours 
348,748375738,IPHONE X 256GB UNLOCKED FOR ANY CARRIER WITH BRAND NEW ACCESSORIES 👈🏼,649.99,Open box (never used),IPHONE X 256GB UNLOCKEDCLEAN IMEI CASH ONLYSmall black mark on screen other than perfect condition price is negotiable👈🏼,7,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,2 months 
349,747089160,Apple iPhone X 64gb Verizon,500,Used (normal wear),Great condition. Minor crack on camera but it doesn’t affect the camera. Always in case and protected by a screen protectorWith original box but no charger,4,Local pickup (26 miles away),No shipping INFO!,26.0,,,"El Cajon, CA",El Cajon, CA,2 months 
350,746580011,iPhone X 64G White,600,Reconditioned/Certified,Brand new Verizon white iPhone X with 64G,2,Local pickup (3 miles away),No shipping INFO!,3.0,,,"San Diego, CA",San Diego, CA,2 months 
351,746305119,IPhone XS Max 256gb color white brand new in the box sealed unlocked,1100,New (never used), this is the iPhone x s Max 256 gigabytes color white brand new in the box sealed never opened never used unlocked brought back directly from Foxconn,3,Local pickup (44 miles away),No shipping INFO!,44.0,,,"Temecula, CA",Temecula, CA,2 months 
352,746286954,iPhone X,500,Used (normal wear),"New screen on phone , perfect condition 64 GB , only selling cause im getting a new phone, I’ll send more pictures .will come to you Sep 20th",1,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,2 months 
353,745790785,iPhone x 64 gb like new,850,Used (normal wear),Needs a tempered glass and locked by carrier ,2,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Lincoln Acres, CA",Lincoln Acres, CA,2 months 
354,745670450,IPhone X 256 gig through att,650,Used (normal wear),Selling to buy newer iPhone. Perfect condition 256 gig with att ,3,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 months 
355,745407557,IPhone X 64 GB LOW PRICE,750,Reconditioned/Certified,BRAND NEW FUNCTIONING IPHONE X 64 GB CRACK IS ON THE SCREEN PROTECTOR NOT THE PHONE *NO SCRATCHES**NO CRACKS**BRAND NEW*,2,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,2 months 
356,744777871,iPhone X silver 64gb unlocked,500,Reconditioned/Certified,10/10 condition iPhone X silver 64gb,2,Local pickup (19 miles away),No shipping INFO!,19.0,,,"El Cajon, CA",El Cajon, CA,2 months 
357,783452534,Iphone X 64gb - at&t Excellent condition plus accessories. Pro,480,Used (normal wear),"Im selling an Excellent condition condition Iphone X 64gb for at&t .  Its has had a case and glass protector from day 1.  Im only selling since as you can see, we have upgraded to the Iphone 11 proIt comes with a bunch of protective cases and original box and chargerIt will be unlocked to all carriers at end of the month so you can use it with other carriers other than at&t, plus I have already reset the phone to factory settings and icloud logged off.Lowballers will be ignored, and no trades.  Serious inquiries only",11,Local pickup (17 miles away),No shipping INFO!,17.0,,,"National City, CA",National City, CA,2 days 
358,771409880,iPhone X,550,Used (normal wear),Like new iPhone X for sale,2,Local pickup (28 miles away),No shipping INFO!,28.0,,,"San Diego, CA",San Diego, CA,3 weeks 
359,784174248,iPhone X max,285,Used (normal wear),"It’s broke ! But u can get it fixed and it would work perfectly fine , cheaper then buying it from the apple store !",3,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,1 day 
360,784160507,IPHONE X perfect like brand new UNLOCKED,Sold!,Used (normal wear),Barely used purchased for my daughter she upgraded .  Perfect condition.  Unlocked .  $500 obo. Please consider that this phone retails for $700.00Thank you ,2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Chula Vista, CA",Chula Vista, CA,1 day 
361,784138346,iPhone X,Sold!,Used (normal wear),iPhone X 64 gigsUnlocked to any carrier Back is cracked (as seen in photos)Willing to trade to Xr plus cash,4,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Spring Valley, CA",Spring Valley, CA,1 day 
362,784062312,Iphone X max,Sold!,Reconditioned/Certified,"Iphone X max nothing’s wrong with it , Everything’s unlocked , i used it for 3 months , brand new works perfectly fine ",3,Local pickup (26 miles away),No shipping INFO!,26.0,,,"El Cajon, CA",El Cajon, CA,1 day 
363,784016803,Apple iPhone 8 64gb Black mint,300,Open box (never used),"For trade or sell $300 firm. Apple iPhone 8 Black64gb Basically brand new. Opened box but have no used it. Willing to trade for:iPhone 8 Plus, iPhone X and up.",3,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 day 
364,783953988,Factory Unlocked IPhone X 256GB like new,680,Open box (never used),Original box charger and headphones . Mint condition. 256Gb ,5,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,2 days 
365,783887465,VERIZON IPHONE X 64GB,Sold!,Used (normal wear),"Like new iphone x, bought the iphone pro so no longer need this one! Zero scratches always had a case on it 64gbVerizonPick up only!",4,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,2 days 
366,783799888,iPhone X space grey 64 GB,550,Used (normal wear),great condition!; never damaged ; never has needed  a repair or fixed  at all ;),2,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Vista, CA",Vista, CA,2 days 
367,783726304,iPhone X,200,Used (normal wear),Unlocked has scratches in screen and cracked from the back give me an offer  64 gb ,2,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Spring Valley, CA",Spring Valley, CA,2 days 
368,783546454,iPhone X 64GB,450,New (never used),Unlocked For Any Carrier ICloud Unlocked Just Has Minor Scratches And Front Screen Has Minor Cracks Works Perfect   ,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,2 days 
369,783452534,Iphone X 64gb - at&t Excellent condition plus accessories. Pro,480,Used (normal wear),"Im selling an Excellent condition condition Iphone X 64gb for at&t .  Its has had a case and glass protector from day 1.  Im only selling since as you can see, we have upgraded to the Iphone 11 proIt comes with a bunch of protective cases and original box and chargerIt will be unlocked to all carriers at end of the month so you can use it with other carriers other than at&t, plus I have already reset the phone to factory settings and icloud logged off.Lowballers will be ignored, and no trades.  Serious inquiries only",11,Local pickup (17 miles away),No shipping INFO!,17.0,,,"National City, CA",National City, CA,2 days 
370,783411188,iPhone X 256,700,Used (normal wear),I upgraded to the new iPhone and don’t need my old iPhone X. It’s in great condition and ready for the next home. It’s grey with 256 Mb memory and comes with the phone case I used.,2,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,3 days 
371,783311023,Iphone X,450,Used (normal wear),"Unblocked ,Can use it with any carrier ",2,Local pickup (14 miles away),Ships for $13.99,14.0,,13.99,"San Diego, CA",San Diego, CA,3 days 
372,783197822,LIKE NEW 256GB Space Grey iPhone X (Unlocked),550,Used (normal wear),"Like New, works perfectly. Not a single scratch or scuff. Original box and all accessories includedPrice is firm.",4,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,3 days 
373,783169381,iPhone X,700,Reconditioned/Certified,iPhone XR unlocked,2,Local pickup (17 miles away),No shipping INFO!,17.0,,,"La Mesa, CA",La Mesa, CA,3 days 
374,782923295,Iphone X 256gb unlocked,600,Used (normal wear),In great condition 10/10 unlocked can used to any carrier,5,Local pickup (17 miles away),No shipping INFO!,17.0,,,"San Diego, CA",San Diego, CA,3 days 
375,782821322,"iPhone X , XS Battery Case with Wireless Charging",70,New (never used),"New, opened never used, battery case with wireless charging capabilities. (2) SetsComes with(1) Wireless Charging Base(1) Base Connector(1) Apple iPhone Charger",3,Local pickup (19 miles away),No shipping INFO!,19.0,,,"El Cajon, CA",El Cajon, CA,4 days 
376,782808064,iphone X locked,250,Reconditioned/Certified,No description. Ask seller for more details,4,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,4 days 
377,782759971,iPhone X 64gb sprint,420,Used (normal wear),"iPhone X Space Gray 64gb Sprint & Boost Mobile Only Clean Imei, Icloud Unlocked Excellent Condition ",3,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Chula Vista, CA",Chula Vista, CA,4 days 
378,782634673,iPhone X 256 GB for sale,500,Used (normal wear),"iPhone X for sale256 GBBlackNo accessories included. No cracks/damage, always had tempered glass and otter caseAT&T carrierUnlocked",3,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Escondido, CA",Escondido, CA,4 days 
379,782572913,Beautiful iPhone X 256gb AT&T cash in person only,599,Used (normal wear),This was my 2nd phone so mostly sat in a drawer. First cash only offers gets it.,2,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Carlsbad, CA",Carlsbad, CA,4 days 
380,782331444,iPhone X 256gb Silver,620,Used (normal wear),Certified apple refurbished. It was used for about 2 months. Was for my wife and she upgraded to the 11. Unlocked 256gb Silver model with no issues. Great condition,4,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Vista, CA",Vista, CA,5 days 
381,782124910,iPhone X 64gb sprint,420,Used (normal wear),"iPhone X Space Gray 64gb Sprint & Boost Mobile Only Clean Imei, Icloud Unlocked Excellent Condition ",3,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Bonita, CA",Bonita, CA,5 days 
382,781993405,"3-Pack! iPhone X, Samsung Edge, iPhone 4S",1100,Used (normal wear),All my old phones. The iPhone X is super new in great condition. The other two work perfectly. Can meet in Poway or Rancho Bernardo. ,1,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,5 days 
383,781760655,iPhone X 64gb GSM Factory Unlocked,500,Used (normal wear),iPhone X 64gb GSM Factory Unlocked AT&TCricket Metro T-Mobile International usage OKNO SPRINT NO VERIZON $500 FIRM,2,Local pickup (24 miles away),No shipping INFO!,24.0,,,"San Marcos, CA",San Marcos, CA,5 days 
